Name	DRR068893	DRR068894	DRR068895	DRR095105	DRR095106	DRR095107	DRR095108	DRR095109	DRR095110	DRR095111	DRR095112	DRR095113	DRR095114	DRR095115	DRR095116
KWMTBOMO00162	0.048083	0.046637	0.155747	0.000000	0.000000	0.000000	0.000000	0.000000	0.029295	0.051686	0.120199	0.000000	0.000000	0.000000	0.000000
KWMTBOMO00163	0.089234	0.097838	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO00164	1.898176	3.196242	2.082071	0.000000	0.147147	0.048716	0.000000	0.140613	0.327071	6.113546	5.157499	6.589703	3.328376	3.316895	3.650992
KWMTBOMO00165	0.135039	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO00166	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO00167	27.433340	27.894274	26.472807	0.278310	0.329412	0.140219	0.403470	0.586135	0.404538	1.741055	1.549080	1.809534	0.088966	0.088688	0.117146
KWMTBOMO00168	1.140147	0.483992	0.244608	0.000000	0.252405	0.250693	0.000000	0.000000	0.000000	2.989062	3.503010	2.175639	0.471288	0.938436	0.619755
KWMTBOMO00169	1.698220	1.656219	1.326667	0.000000	0.040516	0.100602	0.434315	0.524222	0.638751	0.953700	1.006064	0.790552	0.038312	0.000000	0.025225
KWMTBOMO00170	1.116876	0.905120	0.912635	0.233110	0.157383	0.234473	0.000000	0.374847	0.448381	1988.607022	2006.096843	1988.914738	0.147824	0.490861	0.486269
KWMTBOMO00171	17.371484	18.141184	18.525835	50.314176	46.489834	46.339659	280.452137	266.635120	269.776348	2.070429	2.151267	2.023351	0.000000	0.083458	0.289374
KWMTBOMO00172	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.045959	0.030807	0.030711	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO00173	0.000000	0.052140	0.000000	0.000000	0.000000	0.015963	0.045904	0.000000	0.030675	0.000000	0.055698	0.036901	0.000000	0.000000	0.000000
KWMTBOMO00174	1.703947	1.406470	1.981016	0.108556	0.183477	0.182232	0.314318	0.210662	0.105004	0.123521	0.211963	0.042129	0.069268	0.000000	0.000000
KWMTBOMO00175	5.741611	5.136675	6.101974	0.637732	0.502435	1.069340	0.817684	0.889585	0.613910	0.242131	0.248903	0.412241	1.484346	1.344363	1.953288
KWMTBOMO00176	44.297541	37.615959	31.509790	4.686520	3.492990	1.734975	3.424546	2.924382	3.560982	14.854275	18.941900	16.816874	8.279900	7.590917	8.355311
KWMTBOMO00177	1.451154	1.437357	1.708241	0.356980	0.241000	0.398941	0.228652	0.229562	0.076276	2.169125	1.485946	1.938079	0.000000	0.000000	0.000000
KWMTBOMO00178	0.667820	0.188992	0.142885	0.000000	0.073942	0.073441	0.000000	0.070479	0.070255	0.748414	1.111165	0.934328	0.000000	0.092303	0.000000
KWMTBOMO00179	1.108720	1.307367	1.657656	0.060550	0.000000	0.040653	0.116829	0.117436	0.234142	1.309219	0.945769	0.563926	0.154448	0.102621	0.152493
KWMTBOMO00180	10.237068	9.862780	8.448393	0.192481	0.260202	0.430728	0.495049	0.414655	0.909397	4.746256	4.860242	4.580983	0.081798	0.217392	0.107680
KWMTBOMO00181	2.681852	3.187659	5.373564	0.822269	0.969660	0.963077	2.158656	0.917815	1.568120	7.035141	6.729290	6.368694	2.582411	1.713792	1.188408
KWMTBOMO00182	7.478259	7.703410	7.632800	0.171861	0.463574	0.115107	0.493392	0.219917	0.438383	0.587850	1.608245	0.532712	0.000000	0.000000	0.142482
KWMTBOMO00183	0.000000	0.000000	0.254556	0.000000	0.000000	0.000000	0.162941	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO00184	27.868355	31.546470	27.156416	72.503673	72.372107	73.503933	3.330082	2.905673	2.384707	61.838754	54.341759	56.086966	0.336417	0.223153	0.884212
KWMTBOMO00185	0.000000	0.094908	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.049140	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO00186	0.466203	1.154432	0.581442	0.000000	0.120457	0.179460	0.000000	0.000000	0.000000	2.436369	2.297002	2.282648	0.453525	0.677844	0.671506
KWMTBOMO00187	13.234518	10.353396	11.483616	0.193470	0.130677	0.324476	0.372344	0.062333	0.434951	1.652447	2.492096	2.401465	0.491714	0.326611	0.242667
KWMTBOMO00188	2.037346	1.467622	1.525493	1.062887	0.215329	0.427736	0.408842	0.479007	0.204637	0.847459	0.580773	0.659585	0.404822	0.179248	0.266358
KWMTBOMO00189	4.433969	4.368006	4.390373	0.082865	0.130795	0.185583	2.403835	2.525460	2.553436	0.439784	0.129478	0.235903	0.035344	0.046981	0.046542
KWMTBOMO00190	0.032517	0.013562	0.028088	0.205893	0.220315	0.216185	1.415156	1.449111	1.391359	0.066867	0.065892	0.059393	0.052827	0.053513	0.046387
KWMTBOMO00191	13.683070	13.107647	14.014384	4.456606	4.208103	4.324847	26.455633	27.308399	27.548009	0.264705	0.259864	0.309902	0.447334	0.580516	0.420803
KWMTBOMO00192	82.433843	93.445968	87.567067	41.120944	31.078957	42.843087	15.114371	17.432097	14.424896	4.850940	6.219743	5.816140	0.000000	0.767817	0.380286
KWMTBOMO00193	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO00194	0.510023	1.010673	1.547119	0.000000	0.393692	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO00195	58.822096	47.915472	50.990152	2.215832	2.766890	2.536793	2.099574	2.399398	2.191742	10.112035	10.824812	9.533509	11.006517	15.378135	15.489722
KWMTBOMO00196	13.106422	13.892788	10.856522	2.508209	1.871025	2.300786	2.407629	2.798129	2.282021	18.805032	19.470218	20.371713	0.334339	0.666032	0.109966
KWMTBOMO00197	30.022468	28.374970	29.026587	6.315590	6.038597	5.644815	8.841174	7.944406	7.497663	31.187913	36.553058	34.487047	1.832865	2.434163	2.301773
KWMTBOMO00198	0.884634	1.642917	1.325736	0.000000	0.000000	0.085116	0.365737	0.081585	0.162647	0.144670	0.000000	0.492298	0.160854	0.106816	0.105817
KWMTBOMO00199	0.000000	0.044403	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.120451	0.079801	0.000000	0.000000	0.000000
KWMTBOMO00200	73.249951	72.027990	69.370749	6.089722	7.371889	7.118599	8.084378	7.508343	6.522891	39.609854	37.407006	37.874906	22.335665	25.105012	22.628123
KWMTBOMO00201	6.958994	6.337011	6.042110	0.193103	0.043507	0.216059	0.744964	0.499185	1.036727	1.172091	0.754012	0.999083	2.215643	2.617074	2.538605
KWMTBOMO00202	8.017601	9.331097	7.838184	0.000000	0.000000	0.154224	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO00203	19.241974	19.147468	19.039654	0.408604	0.414392	0.445880	1.183359	1.222794	1.120168	3.951677	5.505213	4.717701	0.195605	0.346606	0.300447
KWMTBOMO00204	0.000000	0.135332	0.000000	0.313923	0.741160	1.261939	4.059874	3.720836	3.407961	0.357826	0.000000	0.243311	0.000000	0.000000	0.000000
KWMTBOMO00205	1.047110	0.432149	0.522579	1.401974	1.149776	0.738925	0.000000	0.258030	0.321516	5.930562	5.941218	6.370158	0.763280	0.337986	0.837061
KWMTBOMO00206	1.238900	1.000301	0.925939	2.716431	2.264355	2.090092	1.690176	2.078838	1.641089	1.893307	1.883147	1.729795	3.469096	3.005615	3.161447
KWMTBOMO00207	1.620183	3.212308	4.904913	5.520736	6.178184	3.679494	1.759627	1.167197	1.162626	25.564368	8.675762	18.687859	0.000000	1.486332	0.000000
KWMTBOMO00208	1.029240	1.310722	1.103363	2.196284	3.987703	3.621162	72.768110	73.522891	70.155497	11.942123	10.013106	12.699575	0.000000	0.000000	0.000000
KWMTBOMO00209	0.651259	0.788419	1.299302	0.000000	0.000000	0.000000	0.079966	0.053563	0.106789	0.567118	0.129643	0.450917	0.105645	0.140362	0.278099
KWMTBOMO00210	5.777687	4.905249	5.248071	0.315633	0.106637	0.158870	0.608212	0.560212	0.406149	2.515237	3.019041	2.755281	0.401810	0.467136	0.132220
KWMTBOMO00211	0.999809	0.907788	0.809329	0.047767	0.032298	0.096237	0.322864	0.092751	0.215750	7.390928	6.790442	7.378516	0.060998	0.162135	0.000000
KWMTBOMO00212	0.000000	0.156208	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO00213	1.434705	1.268820	1.991697	0.176290	0.119172	0.078909	0.056698	0.000000	0.000000	0.401221	0.367150	0.319255	0.149916	0.199222	0.148021
KWMTBOMO00214	1.257557	1.401313	1.488455	0.180281	0.203110	0.242078	0.173927	0.155407	0.154923	2.256729	2.158866	2.098777	0.153289	0.101851	0.000000
KWMTBOMO00215	4.635970	4.026760	4.482045	2.454806	2.266762	2.086649	0.000000	0.000000	0.000000	0.000000	0.000000	0.063491	0.000000	0.000000	0.000000
KWMTBOMO00216	0.310643	0.205128	0.387021	0.059377	0.000000	0.000000	0.057287	0.076781	0.038271	0.135138	0.185490	0.276501	0.000000	0.000000	0.000000
KWMTBOMO00217	4.661583	2.216302	3.643771	0.428839	0.288921	0.000000	0.204564	0.136651	0.000000	2.935640	1.169699	1.660520	0.807362	0.357171	0.530733
KWMTBOMO00218	0.000000	0.000000	1.135393	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.093568	0.000000	0.000000	0.000000
KWMTBOMO00219	3.652412	6.481681	3.655184	0.000000	0.000000	0.117122	0.000000	0.335576	0.111489	1.994007	2.591009	2.032673	0.661213	0.292612	0.144932
KWMTBOMO00220	0.084707	0.167804	0.126811	0.097208	0.000000	0.000000	0.654761	0.939520	1.123857	0.000000	0.075886	0.000000	0.000000	0.000000	0.000000
KWMTBOMO00221	0.836717	0.621571	1.410323	0.480279	0.486349	0.080508	0.000000	0.000000	0.000000	0.000000	0.281132	0.186246	0.000000	0.000000	0.000000
KWMTBOMO00222	19.942817	20.216119	22.494371	9.616243	8.599345	7.119115	5.519450	4.997941	4.315290	20.120454	25.221880	20.129108	24.814900	16.429684	15.418663
KWMTBOMO00223	8.373366	10.284242	9.369986	2.691914	4.326120	4.382696	1.846186	2.059094	2.052488	10.663163	10.403809	12.326713	8.606546	8.518865	8.866439
KWMTBOMO00224	9.698019	9.277445	7.817027	0.000000	0.000000	0.063812	0.183080	0.000000	0.122212	0.000000	0.148513	0.221377	0.604463	0.160603	0.238652
KWMTBOMO00225	0.146267	0.190019	0.000000	0.140366	0.156019	0.000000	0.000000	0.000000	0.085343	0.084883	0.000000	0.000000	0.000000	0.000000	0.096077
KWMTBOMO00226	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.116097	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO00227	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO00228	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.242410	0.108245	0.053953	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO00229	0.000000	0.000000	0.068237	0.157054	0.070789	0.000000	1.465477	1.354802	1.519428	0.000000	0.000000	0.040634	0.066822	0.044402	0.000000
KWMTBOMO00230	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.096418
KWMTBOMO00231	0.044314	0.000000	0.066232	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO00232	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO00233	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.270190	0.000000	0.000000	0.000000	0.000000
KWMTBOMO00234	0.044945	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.033243	0.000000	0.000000	0.000000	0.000000	0.000000	0.129923
KWMTBOMO00235	0.533625	0.880930	0.801881	0.204512	0.137815	0.000000	0.000000	0.000000	0.000000	0.233297	0.478202	0.633610	0.256943	0.170519	0.675682
KWMTBOMO00236	12.120056	13.951538	12.271894	3.886209	3.554079	2.941633	1.083515	1.127971	0.562178	10.427597	12.131558	11.180470	3.335926	2.320769	2.717061
KWMTBOMO00237	86.444869	84.580964	86.110056	36.602291	36.361571	37.634461	106.476899	101.004193	105.739175	115.976354	118.330641	118.353550	8.169082	8.874959	8.665499
KWMTBOMO00238	667.683966	665.378075	675.977640	2084.113094	2075.707539	2072.505795	11.936611	14.790520	14.463980	242.149211	237.340203	244.977328	3.179199	5.691863	5.820510
KWMTBOMO00239	275.838646	257.210818	251.629806	0.000000	0.140691	0.139736	0.199281	0.000000	0.000000	0.000000	0.000000	0.323427	0.000000	0.000000	0.000000
KWMTBOMO00240	0.186424	0.123102	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.091787	0.405673	0.500959	0.829723	0.000000	0.000000	0.000000
KWMTBOMO00241	117.845331	100.980360	95.769232	1.486770	0.664950	2.642174	1.397517	0.000000	0.000000	0.565295	1.150704	1.524246	7.282900	11.656000	13.537362
KWMTBOMO00242	0.616597	0.407159	0.717476	0.000000	0.000000	0.000000	0.075728	0.000000	0.050570	1.073697	1.227401	1.402701	0.700414	0.132945	0.197554
KWMTBOMO00243	422.034041	416.982344	417.620631	0.120433	0.162605	0.242253	0.000000	0.000000	0.000000	0.137214	0.000000	0.186809	0.458048	0.709771	0.401788
KWMTBOMO00244	0.211365	0.558286	0.421655	0.242491	0.163844	0.216977	0.000000	0.000000	0.207984	0.000000	0.000000	0.062718	0.000000	0.000000	0.000000
KWMTBOMO00245	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO00246	0.058580	0.000000	0.262813	0.000000	0.000000	0.000000	0.064791	0.086825	0.086554	0.917685	0.314827	0.573584	0.171274	0.000000	0.056365
KWMTBOMO00247	7.314326	7.904524	8.541044	35.247683	35.511096	37.828495	0.000000	0.240738	0.000000	0.873432	0.297002	0.885252	0.000000	0.626850	0.000000
KWMTBOMO00248	309.399176	331.960158	320.704397	2821.371424	2648.238109	2673.063790	255.217220	266.888035	234.088018	0.000000	4.131373	2.050842	15.997150	31.853548	10.513623
KWMTBOMO00249	0.093518	0.231573	0.139785	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.915169	0.879464	0.624277	0.000000	0.000000	0.045047
KWMTBOMO00250	84.110100	81.674100	80.423492	0.000000	0.212838	0.211399	0.299939	0.199950	0.000000	0.000000	0.000000	0.000000	0.393090	0.000000	0.258162
KWMTBOMO00251	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO00252	0.400880	0.397068	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO00253	0.296578	0.146878	0.222567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO00254	73.405305	72.516846	71.262077	187.232421	176.871801	168.408059	58.525700	60.822280	60.336317	147.398771	140.716490	149.442310	242.328354	230.686587	229.619645
KWMTBOMO00255	55.310828	57.735163	40.434760	4.706072	3.733221	2.852532	2.014877	4.288788	3.739110	8.289397	12.257666	14.812568	13.680910	15.339015	15.883856
KWMTBOMO00256	154.509701	155.072869	146.927462	0.691757	0.514272	0.557218	0.333475	0.536238	0.267282	3.543085	3.511268	3.382007	0.440742	0.878469	0.580172
KWMTBOMO00257	1.653895	2.028220	1.178744	0.090369	0.061047	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.070112	0.000000	0.000000	0.000000
KWMTBOMO00258	0.411737	0.305870	0.384724	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.075289	0.000000	0.000000
KWMTBOMO00259	0.000000	0.560459	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO00260	0.352146	0.348802	0.264566	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO00261	170.449297	173.189312	169.127817	0.000000	0.227131	0.225605	0.000000	0.000000	0.000000	0.000000	0.524756	0.000000	0.000000	0.555256	0.274975
KWMTBOMO00262	2.598495	2.574179	4.492751	0.427825	0.000000	0.000000	0.000000	0.000000	0.000000	0.487612	0.000000	0.658336	0.000000	0.348614	0.000000
KWMTBOMO00263	21.667836	23.250559	32.892904	0.000000	1.385806	2.063762	0.974447	1.289712	2.569871	1.187198	0.802977	0.000000	1.251784	1.657128	1.640255
KWMTBOMO00264	8.241506	6.730991	5.207511	0.000000	0.000000	0.000000	0.318083	0.212692	0.211992	0.568173	0.259115	0.128744	0.419143	0.278246	0.275637
KWMTBOMO00265	21.779480	23.478076	27.578199	3.321507	2.479155	3.201358	3.486057	5.339426	6.708120	18.511583	20.034634	17.346481	28.732385	29.322282	46.408434
KWMTBOMO00266	0.000000	0.127829	0.000000	0.000000	0.000000	0.000000	0.000000	0.095068	0.000000	0.000000	0.000000	0.229848	0.187403	0.000000	0.246518
KWMTBOMO00267	0.718858	2.136093	1.890529	0.619902	0.556953	1.106343	0.591734	0.527135	0.131342	6.364594	5.636732	6.081553	0.778658	1.377984	1.706331
KWMTBOMO00268	52.305908	76.961711	69.189246	95.178301	86.786785	94.769934	4.030220	2.134212	2.657658	0.000000	1.329096	0.660528	0.000000	0.000000	0.000000
KWMTBOMO00269	0.295957	0.195429	0.000000	0.226481	0.076459	0.075941	0.000000	0.000000	0.000000	0.129002	0.176775	0.087834	0.000000	0.000000	0.000000
KWMTBOMO00270	54.263014	54.215955	54.830029	8.013535	5.732897	11.034628	20.572494	17.659391	17.261158	108.528508	101.300994	89.143193	54.853989	51.883214	50.110655
KWMTBOMO00271	12.170525	14.074178	11.771380	4.883227	4.411562	4.545662	33.306102	33.045137	33.664623	25.311678	25.095621	25.129235	2.274563	1.570916	1.380067
KWMTBOMO00272	3.804854	4.475295	5.703987	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.311225	0.319632	0.317625	0.000000	0.000000	0.000000
KWMTBOMO00273	4.755192	3.616605	3.813651	0.389782	0.131634	0.130741	0.000000	0.062787	0.125176	1.331681	0.912862	0.982749	0.123822	0.000000	0.081477
KWMTBOMO00274	1.322688	1.746835	2.108653	0.050557	0.000000	0.033950	0.000000	0.000000	0.032613	0.172566	0.513343	0.510148	0.000000	0.000000	0.084975
KWMTBOMO00275	0.792088	0.896644	0.846028	0.000000	0.000000	0.000000	0.125168	0.041936	0.000000	0.147707	0.050677	0.201443	0.000000	0.000000	0.000000
KWMTBOMO00276	6.197888	5.456783	7.604014	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.205672	0.000000	1.979427	0.656526	0.650352
KWMTBOMO00277	2.444593	2.504854	2.776259	0.290206	0.261354	0.259581	0.279258	0.373998	0.186408	2.203262	1.208289	1.951190	5.285926	6.532218	5.338682
KWMTBOMO00278	23.754568	21.825000	18.882370	19.550996	19.047484	17.657035	3.166332	3.513785	3.502684	10.061469	10.126603	11.448816	17.563426	20.713842	18.318746
KWMTBOMO00279	83.454773	81.275200	76.620266	6.023607	6.712599	6.330334	23.565853	22.504733	23.206994	283.099354	283.937372	275.073864	12.242963	12.282529	11.076761
KWMTBOMO00280	0.968699	0.685353	0.621118	0.317520	0.268183	0.106545	0.152957	0.358615	0.306420	1.445887	2.045380	2.463772	0.101049	0.134259	0.266007
KWMTBOMO00281	0.226935	0.786718	0.340130	0.130283	0.000000	0.000000	0.000000	0.000000	0.083426	0.742332	0.406683	0.606196	0.165010	0.000000	0.000000
KWMTBOMO00282	0.361297	0.715731	0.542977	0.000000	0.000000	0.000000	4.163414	3.443904	4.356435	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO00283	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.324573	0.380450	0.704328	0.000000	0.065781	0.000000	0.000000	0.000000	0.000000
KWMTBOMO00284	0.297647	0.393089	0.445855	0.000000	0.000000	0.000000	2.079746	1.831794	1.825955	0.000000	0.088892	0.088335	0.000000	0.000000	0.000000
KWMTBOMO00285	0.548206	0.951739	0.939073	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.240857	0.065810	0.000000	0.000000	0.111914
KWMTBOMO00286	1.462021	0.000000	0.280784	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.456163	0.470262	0.000000	0.000000	0.000000
KWMTBOMO00287	199.505008	232.140637	207.217095	0.000000	0.000000	0.000000	0.672439	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO00288	0.000000	0.000000	0.000000	0.109806	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.121251	0.285403	0.000000	0.000000	0.000000
KWMTBOMO00289	0.000000	0.096933	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO00290	16.458431	17.713186	16.069964	0.174954	0.197242	0.156723	0.112770	0.132336	0.226167	1.160681	1.503498	1.403606	0.037305	0.024794	0.073686
KWMTBOMO00291	53.729827	58.313213	55.354054	3.155115	5.826749	4.735287	7.068084	5.695207	6.908119	22.025486	20.171669	20.343898	14.591595	15.471286	20.113722
KWMTBOMO00292	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO00293	115.739994	118.897488	116.293080	73.782625	76.882961	75.682440	4.496546	5.693010	4.783011	961.009703	972.061450	963.706135	0.962095	0.425926	0.316455
KWMTBOMO00294	2.751764	2.676956	3.305551	1.465147	1.447636	1.475654	0.489420	0.838235	0.544977	4.616849	3.696960	4.155047	0.575194	0.812160	0.662589
KWMTBOMO00295	5.314893	4.386999	5.489096	1.524180	1.324326	1.461491	0.069961	0.000000	0.000000	2.891542	3.287197	2.816113	0.000000	0.000000	0.060850
KWMTBOMO00296	0.000000	0.178304	0.395392	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.108588	0.071301	0.000000
KWMTBOMO00297	0.000000	0.111626	0.164218	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO00298	19.237594	19.476320	18.987682	0.683791	0.527826	0.458715	0.093993	0.314696	0.125480	0.111246	0.152517	0.000000	0.000000	0.000000	0.081674
